title,price,land,building,bed,bath,floor,certificate,location
"Perumahan Dekat Tugu Jogja, Jual Rumah Selatan STPN Jogja Yogyakarta",1695000000,150,230,4,4,2,SHM - Sertifikat Hak Milik,"Tegalrejo, Yogyakarta Kota, Yogyakarta D.I."
Villa Mewah Dengan Kolam Renang Full Furnished Dekat Tugu &amp; Malioboro,6500000000,316,350,5,5,2,SHM - Sertifikat Hak Milik,"Tegalrejo, Yogyakarta Kota, Yogyakarta D.I."
Rumah Siap Huni jual Cepat Strategis Jl Raya Tajem,850000000,127,100,3,2,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I."
Rumah kost ekslusif lingkungan strategis maguwoharjo tajem,1500000000,149,180,8,8,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I."
RUMAH VILLA DI MAGUWOHARJO SLEMAN DEKAT SD BUDI MULIA DAN SD MODEL,1200000000,100,165,3,2,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I."
Rumah Murah 2 LT Dekat Lapangan Kasihan Jetis Bantul,337000282,80,37,2,1,1,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I."
Rumah 2 Lantai Murah dalam Perum Elite dekat Kampus UMY Jogja,950000000,103,60,3,2,2,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I."
Rumah 2 lantai seturan selatan kampus UPN lingkungan sangat strategis,2900000000,134,128,5,2,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I."
Rumah Mewah Luxury Strategis Pinggir Jalan Seputar Prawirotaman,3499000000,268,420,5,4,2,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
Rumah murah halaman luas selatan gedongkuning,480000000,87,75,1,1,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I."
Rumah minimalis dalam perumahan di dekat SMA Teladan Wirobrajan,820000000,75,75,3,1,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I."
Jual murah rumah dalam ringroad kalipakis tirtonirmolo kasihan bantul,560000000,85,65,3,2,1,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I."
Jual Cepat Tanah Bonus Rumah Luas di Dekat Brimob Jl. Imogiri Timur,1750000000,113,130,3,4,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I."
"Rumah Dekat UGM, STIM YKPN",2800000000,250,145,3,3,1,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
"Rumah Dekat UTY, JCM, RSA UGM",2300000000,146,251,3,2,2,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
"Rumah Dalam Perumahan  dekat UGM, Merapi View,UII Jakal Kaliurang Km 8",2100000003,249,197,5,3,2,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
"Rumah Dekat JCM, UTY, MMTC",2300000000,129,105,3,3,2,HGB - Hak Guna Bangun,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
Rumah Induk+ Kost 10kmr Strategis dkt UII jl Kaliurang,2200000000,216,348,9,7,2,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
"Rumah Dekat UGM, MMTC, UTY",1800000000,323,197,2,3,1,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
Rumah Homestay 400m2 dkt Ringroad Kotagede dan Terminal Giwangan,1800000000,113,140,4,3,2,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I."
Rumah dijual dalam perumahan greenhills di jakal km 9,2300000000,159,182,3,2,2,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
Rumah Jl Solo Dekat UPN,1900000000,143,236,5,4,3,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
Perum arga permai dkt stpn stikes uty unisa ske tvri terminal jcm( fir,1500000000,112,185,3,3,2,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
"Perumahan Jongke Dekat UGM, UTY",1500000000,164,205,4,3,2,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
"Rumah Dalam Perumahan  dekat UGM, Merapi View,UII Jakal Kaliurang Km 8",2100000003,137,89,3,2,2,HGB - Hak Guna Bangun,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
"Rumah Dekat UTY, UGM, MMTC",1800000000,160,156,4,3,2,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
Rumah dekat Gedong Kuning Dlm Cluster Ekslusif,2000000000,113,140,4,3,2,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I."
"Rumah Baru Condongcatur Minomartani Dekat UPN, FE UII, Amikom",1500000000,121,196,4,3,1,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
"Rumah Dekat UNRIYO, UPN",1550000000,129,164,5,4,2,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
"Rumah Tajem Dekat UPN, UMBY",1550000000,155,157,3,4,2,HGB - Hak Guna Bangun,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
"Rumah Dalam Perumahan  dekat UGM, Merapi View,UII Jakal Kaliurang Km 8",2100000003,130,146,4,3,2,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
"Perumahan Mewah Jl.Imogiri Barat Dekat Ringrod Selatan,UAD,Giwangan",1349900000,97,173,4,2,2,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
RUMAH BARU SIAP HUNI DIJUAL DI KALASAN,550000000,104,62,2,2,1,SHM - Sertifikat Hak Milik,"Kalasan, Sleman Kab., Yogyakarta D.I."
Rumah Baru Jl Kaliurang Km 13 Dekat Kampus UII PPPG Proses Bangun,950000000,75,129,2,1,1,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
Rumah FULL FURNISHED di Jalan Jetis Raya Dekat Jogja Bay,1250000101,171,150,4,3,2,SHM - Sertifikat Hak Milik,"Ngemplak, Sleman Kab., Yogyakarta D.I."
RUMAH MURAH FULL FURNISH,475000000,112,60,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
"Area UMY Dijual Murah Rumah di Perumahan Tamantirto Hills, Bisa KPR",444000000,80,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Jual Rumah Strategis 2 Menit Ringroad Bonus Beat,475000092,84,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
rumah siap huni bonus honda beat terbaru dekat kampus umy,428000000,82,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Jual Rumah Siap Bangun Type 40/87 Rp 321 juta di Griya Jipangan Asri 2,321000520,86,36,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Jual cepat rumah dlm cluster dekat ijip pgri kasihan,550000000,80,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Bantul Dekat UMY Harga Nego Tipis,489000002,82,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Hunian Dijual Strategis Jogja Selatan Cashback,499000012,82,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Dijual Minimalis Area Kampus 400 Jtan,465000088,83,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Dijual Rumah kawasan mahasiswa UMY,494000000,80,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Di jual rumah selatan ring road Dongkelan Jogja,550000000,82,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Jual Rumah Siap Bangun Type 40/93 Rp 335 juta di Griya Jipangan Asri 2,335000601,84,36,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Sale Rumah Strategis Jogja Selatan Cashback,499000021,86,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Hunian Dijual Dalam Cluster Area Kampus Cashback,465000022,83,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Dekat Kampus PGRI Dijual Murah Siap Huni,570000000,84,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
dijual Rumah Siap Huni Bonus Motor Beat Selatan UMY,541000008,82,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Dijual Rumah Tamantirto Hills Jogja Selatan Bonus Ac,475000092,80,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Konsep Cluster Area Ringroad selatan dekat UMY,486000366,83,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah cantik minimalis tamantirto bantul,430000000,91,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Dijual Strategis 3 Menit UMY Bonus Ac,425000004,82,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
RUMAH MURAH KPR DP RINGAN SELATAN UMY,485005005,83,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
dijual Rumah Siap Huni Bonus Motor Beat Selatan UMY,541000008,80,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
"Area UMY Dijual Murah Rumah di Perumahan Tamantirto Hills, Bisa KPR",444000000,82,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Jual Rumah Murah Jogja Selatan 400 Jtan,480000019,84,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
RUMAH SIAP HUNI LOKASI STRATEGIS DEKAT RINGROAD &amp; KAMPUS UMY. JK10464,850000004,121,75,3,1,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Baru Jalan Bantul Dekat Balaidesa Pendowoharjo,400000000,80,75,3,2,2,HGB - Hak Guna Bangun,"Sewon, Bantul Kab., Yogyakarta D.I."
Rumah Dekat Paar Bantul Desain Mewah di Deresan Proses Bangun,340000033,73,36,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Dijual Rumah Di Kasihan Bantul Dekat Wisata Gerabah Kasongan,475000008,70,48,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Barat Bnatul Kota Desain Mewah di Guwosari Proses Bangun,345000002,90,45,2,1,1,SHM - Sertifikat Hak Milik,"Pajangan, Bantul Kab., Yogyakarta D.I."
Rumah Murah di Bangunjiwo Kasihan Bantul Kota dekat Ambarketawang,285000008,77,48,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Dekat Alun-alun Bantul di Jl Selarong Proses Bangun,330000002,84,45,2,1,1,SHM - Sertifikat Hak Milik,"Pajangan, Bantul Kab., Yogyakarta D.I."
Rumah Murah Strategis Tanah Luas Barat SMU 1 Teladan Wirobrajan,899000000,225,225,5,3,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
"Rumah Siap Huni Dekat Kelurahan Bangunjiwo,10 menit ke kampus UMY",530000000,107,53,2,2,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Dekat Wisata Gabusan Siap Huni di Suruhan Sewon,350000002,85,50,2,1,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
"RUMAH MINIMALIS PLUS PERABOT DALAM PERUMAHAN 5 MENIT KE UMY -
SMR 325",890000000,901,50,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
"400 Jutaan, Cluster Tamantirto Hills Kasihan Bantul, Siap Bangun",470000000,91,45,2,1,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
Rumah Murah Baru Dekat UMY Bagunjiwo,475000000,102,45,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
HUNIAN MURAH DP RINGAN DEKAT KAMPUS UMY,300789678,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Dekat Wisata Kasongan di Jipangan Bangunjiwo Siap Bangun,325000022,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Dekat Kampus UMY di Lemahabang Bangunjiwo Siap Huni,435000003,92,50,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Hunian Perum Pusat Kota Gonjen Brajan Tamantirto Kasihan Dkt UMY UPY,480000000,92,102,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah baru siap huni dekat ikip pgri bantol,555000000,110,60,3,2,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Mewah Dekat Ring Road Selatan Wirobrajan,3600000000,350,500,6,6,2,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
Rumah Modern PROMO DP 10 Juta dekat Kampus UMY,407800900,107,53,2,2,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Jual murah Rumah Siap Huni Lok strategis dekat jl.Bibis raya.1283,350000000,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Pesona Sadewa. Hunian Cantik di dekat UMY  Harga Terjangkau,489000006,92,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Jual Cepat Rumah Siap Huni dlm Perumahan Elit The Jalimbar Residence,1350000000,135,95,3,2,2,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
Rumah Dlm Perum Elit Jalimbar Residence Selatan UAD Pusat,1350000000,95,135,3,3,2,HGB - Hak Guna Bangun,"Sewon, Bantul Kab., Yogyakarta D.I."
Rumah dijual di perumahan Pondok permai tamantirta dekat UMY,1350000000,146,95,3,2,0,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
"Rumah Modern Minimalis Padma Residence,Dekat UMY,Nasmoco,Pasar Gamping",795000000,105,100,3,2,2,HGB - Hak Guna Bangun,"Kasihan, Bantul Kab., Yogyakarta D.I."
"Dijual Rumah Baru Dan Strategis Di Kota Yogyakarta, Dekat Pasar Pasty",1250000088,120,150,4,4,2,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
Hunian Nyaman Gamping Cluster Villa SHM Pekarangan,469000000,95,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Investasi Rumah di Tamantirto Harga Terjangkau,500222222,95,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Jual rumah dekat UMY,450000000,143,60,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Jual BU Rumah dekat kampus UMY strategis murah dalam perum,550000000,103,60,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
dijual murahtanah bonus bangunan Yogya dlm Ringroad dkt Mirota Godean*,550000000,179,36,6,2,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Murah Jogja Dekat Ringroad Selatan,378389900,80,37,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Murah Siap Huni 2 Lantai Dalam Cluster di Sewon Bantul Yogya,799000000,103,60,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
TERMURAH DIAWAL TAHUN! Milik Sendiri Dekat Fasilitas Umum,825000000,103,60,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah  Murah 400jtan dekat Kampus UMY dan ISI Jogja,409000000,53,107,2,2,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Jual BU Rumah dekat kampus UMY strategis murah dalam perum,550000000,106,60,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
RUMAH BARU MURAH STRATEGIS DEKAT JL BLIBIS RAYA KASIHAN BANTUL YOGYA,440000000,102,76,2,1,0,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah murah di dekat UMY,550000000,100,97,4,2,2,SHM - Sertifikat Hak Milik,"Pajangan, Bantul Kab., Yogyakarta D.I."
Rumah Murah Siap Huni 2 Lantai Dalam Cluster di Sewon Bantul Yogya,799000000,106,60,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah 30 meter dari ringroad selatan dekat pondok krapyak jogja murah,1199000000,361,174,4,2,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
Rumah MInimalis siap huni dekat Perum Kasongan Permai.1281,370000000,80,37,2,1,1,SHM - Sertifikat Hak Milik,"Pajangan, Bantul Kab., Yogyakarta D.I."
Rumah minimalis dlm rrd timur umy,695000000,106,60,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Murah Minimalis Dekat UAD Ringroad Selatan,365000000,113,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
MODERN MINIMALIS 300 JUTAAN SIAP BANGUN DEKAT KAMPUS UMY - SMR095,370000000,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Cluster Di Tengah Kota Yogyakarta,375000000,24,24,1,1,3,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah dijual aman dekat Malioboro Jogja,890000000,230,150,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah selatan Kampus UMY Jogja,465000000,85,50,2,1,1,SHM - Sertifikat Hak Milik,"Pajangan, Bantul Kab., Yogyakarta D.I."
JUAL MURAAAH RUMAH MEWAH AREA SEWON KAMPUS ISI JALAN PARIS YOGYAKARTA,1599999999,325,250,5,4,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
Rumah dekat UMY full furnished murah,450000000,114,70,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
RUMAH MURAH CANTIK DI KASONGAN,400001707,100,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
"RUMAH DP 10% BONUS MOTOR FREE BIAYA BALIK NAMA, NOTARIS, IMB",355852147,85,48,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah hunian siap huni dekat lapangan kasihan,400000200,79,45,2,1,1,SHM - Sertifikat Hak Milik,"Pajangan, Bantul Kab., Yogyakarta D.I."
Jual Murah Rumah di Bangunjiwo selatan Kampus UMY,465000000,107,53,2,2,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Siap Bangun dlm Perum Di Bangunjiwo Selatan UMY,350000000,109,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah minimalis dalam cluster 1km dari Ringroad selatan,485000000,132,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Siap Bangun dlm Perum Di Bangunjiwo Selatan UMY,350000000,111,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Kode RSH 205 # Rumah Bagus Dalam Perumahan Siap Huni di Rukeman Gatak,600000000,100,80,3,2,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Siap Bangun dlm Perum Di Bangunjiwo Selatan UMY,350000000,130,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Griya Minimalis Tengah Kota Dekat Bugisan Menayu Patangpuluhan Brajan,380000000,75,66,2,1,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah baru siap huni modern dekat UMY,360000000,75,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Mewah Murah di Yogyakarta,575000000,70,50,2,1,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
Rumah Murah di Jipangan Bangunjiwo Bantul dekat Kampus UMY,335000074,71,40,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Hunian terbaik di areanya minimalis,400000000,93,45,2,2,2,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
Jual rumah di dongkelan view sungai,3500000000,1052,300,6,3,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
"Rumah Murah Prambanan Kawasan Wisata Candi, Bisa KPR/ Cash",435000516,97,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah tepi aspal papasan kodya mantrijeron dekat jogokariyan pondok,1200000000,225,50,2,2,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
Rumah siap huni full furnish tepi aspal pelemsewu dekat krapyak ISI,1600000000,170,180,3,2,2,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
Jual tanah bunus bangun kos kosan dekat kmpus UMY,1300000000,395,150,7,3,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Mulai 300an Jt Perumahan Baru Dekat UMY,354800000,102,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Villa minimalis dijual dibangunjiwo akses dekat kampus UMY,745000000,110,70,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
"Rumah Murah, 2 Lantai  Dalam Perumahan di Banguntapan Dekat Ring Road",625000000,103,70,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Pesona Sadewa Perumahan Istimewa Harga Murah,484000006,95,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
CLUSTER PESONA SADEWA DARI YUDISTIRA GRUP TAMANTIRTO,499001201,95,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Jual BU rumah baru dekat UMY bonus AC TV LED dll,415000000,88,105,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Cantik di Perumahan The Jalimbar Residence Bonus Perabot,995000000,108,68,2,2,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
Rumah Mewah Full Perabot di dkt Kampus UAD Wirosaban Umbulharjo,1500000000,145,170,4,2,2,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
Cluster Strategis Dekat Kampus UMY Legalitas Aman,480000000,88,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Dijual Rumah GRESS Siap Huni Selatan RS Patmasuri Kota Jogja,1200000009,325,250,5,4,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
CLUSTER MODERN MINIMALIS 400 JUTAAN DEKAT KAMPUS UMY,445000000,88,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Jual rumah di perumahan padma residence,550000000,82,45,2,1,1,HGB - Hak Guna Bangun,"Kasihan, Bantul Kab., Yogyakarta D.I."
Selatan Kampus UMY Hanya sisa 4 Unit Rumah Siap Huni,488000344,91,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah dalam perumahan di kasongan bangunjiwo kasihan bantul yogyakarta,565000000,90,45,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
"Perumahan Murah Bantul di Taman Pringgading, Hanya 300an Jt",330000000,60,36,2,1,1,SHM - Sertifikat Hak Milik,"Pajangan, Bantul Kab., Yogyakarta D.I."
Jual Rumah 2KT Di Sewon Bantul Siap Bangun Dekat Pasar Seni Gabusan,385000008,121,45,2,1,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
Kode : RSH 3270 #Rumah Mewah 2 Lantai Dalam perum Pondok Permai 2 Yogy,3000000000,173,300,6,4,2,HGB - Hak Guna Bangun,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah cantik artistik tanah luas pinggir jalan utama sangat strategis,2100000000,333,200,3,2,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
Rumah Etnik Full Furnish Jati dalam ringroad Selatan kota Jogja,1500000000,150,90,2,1,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
Rumah Mewah dan Strategis di Griya Mahkota Godean,3250000000,239,218,6,4,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
"Rumah minimalis dekat Kampus ISI di ndruwo, sewon,  bantul, yogyakarta",415000008,85,50,2,1,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
Rumah di Sanggrahan Sewon Bantul dekat Bantul Kota Ramai Perumahan,310000074,90,50,2,1,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
Rumah Dekat UMY di Jipangan Bangunjiwo Desain Mewah,335000009,71,40,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
Rumah Dekat Wisata Gabusan di Sewon Bantul Siap Huni,415000002,88,45,2,1,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
