,title,price,land,building,bed,bath,floor,certificate,location
1493,"KAV 4 TYPE 40, DKT KASONGAN UMY DAN ISI, BISA KPR",Rp 458.880.000,80,40,2,1,,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1494,Perumahan Griya alam asri berada dilokasi berkembang Bibis Bangunjiwo,Rp 470.000.000,129,100,3,2,,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1495,"KAV 2A TYPE 40, DKT KASONGAN UMY DAN ISI, BISA KPR",Rp 530.000.000,120,40,2,1,,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1496,Rumah Mewah Klasik Full Furnish Dlm Perum Elit Barat Wirobrajan,Rp 1.900.000.000,120,110,4,3,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1497,rumah siap huni bonus honda beat terbaru dekat kampus umy,Rp 428.000.000,91,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1498,Di Jual Rumah 3-5menitan dari Kampus UMY.,Rp 400.000.000,91,45,2,1,,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1499,Rumah Baru Siap Huni dlm Cluster di Tamantirto Kasihan,Rp 484.000.005,91,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1500,Rumah murah dalam kota dekat dengan kampus UMY strategis,Rp 900.000.000,103,60,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1501,Free AC Rumah Minimalis Tingkat cocok untuk Kost dan Rumah,Rp 950.000.176,108,120,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1502,Rumah Dekat Kampus UMY di Kalangan Bangunjiwo Siap Bangun,Rp 360.000.033,120,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1503,Harga Murah Promo Hunian Siap Bangun,Rp 299.600.000,48,65,3,1,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1504,"RUMAH MEWAH TERMURAH STRATEGIS KE PUSAT KOTA JOGJA , SIAP HUNI",Rp 776.000.078,103,60,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1505,Cluster Minimalis Dekat Kampus UMY Harga Murah,Rp 384.000.098,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1506,Rumah Siap Bangun dlm Perum Di Bangunjiwo Selatan UMY,Rp 350.000.000,101,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1507,Rumah Milenial lokasi di Tamantirto 5 menit dari UMY,Rp 490.000.000,91,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1508,"Murah, Tanah Bonus Rumah Etnik Jawa dkt Kampus Amayo &amp; Kampus Umy Yk",Rp 750.000.000,136,100,4,1,,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1509,"Jual 3 Unit Hunian Minimalis Modern di Bantul, Harga Mulai Rp 310 juta",Rp 320.000.400,80,40,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1510,Rumah Siap Bangun dlm Perum Di Bangunjiwo Selatan UMY,Rp 350.000.000,103,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1511,"Dijual Griya Jipangan Lingkungan Asri Kawasan Bangunjiwo, Bantul",Rp 325.000.000,80,40,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1512,Kavling murah siap bangun lokasi di kasihan Bantul hanya 2 unit terakh,Rp 265.000.000,85,40,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1513,Rumah Siap Bangun dlm Perum Di Bangunjiwo Selatan UMY,Rp 350.000.000,122,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1514,Jual Rumah Dlm Perum (dkt angkringan bibis),Rp 290.000.000,72,60,2,1,1,SHM - Sertifikat Hak Milik,"Pajangan, Bantul Kab., Yogyakarta D.I."
1515,"Sisa 1 Unit, Rumah Minimalis 3 Kamar Tidur Selatan UMY Hanya 400jtan",Rp 425.000.000,,,,,,,
1516,"Tamantirto Hills, Perumahan Baru 5 Menit UMY Yogyakarta",Rp 465.000.000,80,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1517,Sale Rumah Tamantirto Hills 2 Menit Ringroad Bonus Ac,Rp 499.000.003,82,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1518,Jual 3 Unit Rumah Minimalis Modern di Griya Jipangan Asri 1 Bangunjiwo,Rp 320.000.609,87,36,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1519,Dijual Rumah kawasan mahasiswa UMY,Rp 494.000.000,83,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1520,RUMAH CANTIK 5 MENIT DARI UMY,Rp 730.000.000,106,60,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1521,Jual 4 Unit Rumah Siap Bangun di Kasihan Bantul dekat Ringroad Selatan,Rp 307.000.201,86,40,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1522,"400 Jutaan, Cluster Tamantirto Hills Kasihan Bantul, Siap Bangun",Rp 470.000.000,82,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1523,rumah siap huni dekat UMY cluster langsung pemilik,Rp 545.000.000,83,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1524,Rumah Siap Huni di Sewon Bantul dekat Kampus ISI Bonus AC,Rp 415.000.007,80,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1525,Dijual Tanah 84 m²+Rumah Siap Bangun Type 45 Rp 337 Juta di Bangunjiwo,Rp 337.000.904,84,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1526,Jual Rumah - Selatan Kampus UMY - Perum Padma Residen,Rp 650.000.000,89,45,2,2,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1527,Rumah Modern Tipe Minimalis Include Kitchen Set Area Tamantirto,Rp 480.000.212,84,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1528,"Tamantirto Hills, Perumahan Baru 5 Menit UMY Yogyakarta",Rp 465.000.000,80,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1529,Rumah Dekat Kampus UMY di Kalangan Bangunjiwo Siap Bangun,Rp 360.000.033,99,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1530,Rumah minimalis 2 lantai dekat desa wisata Kasongan - SMR 154,Rp 1.350.000.000,108,168,4,3,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1531,Rumah mewah 2 lantai dalam Ringroad jalan Parangtritis,Rp 3.500.000.000,350,500,4,2,2,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
1532,Rumah mewah dalam perum grand permata resindence,Rp 1.200.000.000,107,130,3,2,2,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
1533,Dijual Rumah Tipe 45 + Tanah 93m² Rp 353 juta di Griya Jipangan Asri 2,Rp 353.000.308,93,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1534,SMR 243 - MINIMALIS CANTIK 300 JUTAAN DEKAT KAMPUS UMY,Rp 375.000.000,78,40,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1535,,Rp 499.000.001,83,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1536,"Rumah dijual, Tembi 5 menit dari Kampus ISI",Rp 590.000.000,183,100,2,1,,,"Sewon, Bantul Kab., Yogyakarta D.I."
1537,"RUMAH MEWAH TERMURAH STRATEGIS KE PUSAT KOTA JOGJA , SIAP HUNI",Rp 776.000.078,106,60,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1538,Jual cepat rumah dlm cluster dekat ijip pgri kasihan,Rp 550.000.000,84,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1539,SMR 243 - RUNAH MINIMALIS CANTIK 300 JUTAAN DEKAT KAMPUS UMY,Rp 375.000.000,78,40,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1540,RUMAH MURAH CANTIK DI KASONGAN,Rp 400.001.707,80,37,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1541,Hunian Asri di Bangunjiwo Dekat Kampus UMY Hanya 10 Menit,Rp 410.000.000,70,48,3,1,1,,"Kasihan, Bantul Kab., Yogyakarta D.I."
1542,Dijual Rumah Kost dekat Kampus Universitas PGRI Yogyakarta,Rp 500.000.000,74,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1543,Rumah dijual murah siap huni sudah jadi dekat lapangan kasihan Jogja,Rp 575.000.000,157,100,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1544,Jual rumah di bugisan jogja,Rp 2.000.000.000,255,85,4,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1545,Rumah di Pajangan Bantul dekat Masjid Agung Bantul Kota Area Pemukiman,Rp 320.000.008,80,50,2,1,1,SHM - Sertifikat Hak Milik,"Pajangan, Bantul Kab., Yogyakarta D.I."
1546,Hunian 3KT Kota Jogja Dekat Pasty Dongkelan JL Bantul Imogiri Sewon,Rp 515.000.000,88,61,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1547,Rumah Barat Bnatul Kota Desain Mewah di Guwosari Proses Bangun,Rp 345.000.002,101,46,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1548,Rumah Siap Huni Di Kasihan Bantul Dekat Wisata Gerabah Kasongan,Rp 440.000.008,100,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1549,Rumah Baru Siap Huni Tamantirto Kasihan Dkt Bangunjiwo JL Bibis Gatak,Rp 585.000.000,101,61,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1550,HUNIAN MURAH DP RINGAN DEKAT KAMPUS UMY,Rp 300.789.678,74,36,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1551,Rumah Siap Huni Di Sewon Bantul Dekat Wisata Manding Dan Gabusan,Rp 415.000.008,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
1552,hanya 300jtan bisa miliki rumah dekat SMA N 2 Klaten ?,Rp 340.004.900,107,36,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1553,Jual rumah sederhana layak huni tidak jauh dari kampus isi,Rp 249.000.000,89,50,2,1,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
1554,Rumah sederhana dalam ringroad dekat UPY sonosewu nitiprayan UMY,Rp 300.000.000,84,36,1,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1555,"Rumah dijual, menawan, 2 lantai, siap huni,",Rp 1.500.000.000,150,130,3,3,2,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
1556,RUMAH PALING MURAH 8 MENIT KE RINGROAD JOGJA,Rp 394.850.000,96,40,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1557,Rumah ASRI TENANG - VIEW SAWAH di Bangunjiwo Bantul,Rp 698.000.000,200,93,3,2,,,"Kasihan, Bantul Kab., Yogyakarta D.I."
1558,Kode : RSH 3059 #Rumah Cantik Minimalis Siap Huni di Sewon Bantul,Rp 450.000.000,139,45,2,1,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
1559,Rumah HOOK Dalam Perumaham Dekat Kawasan Strategis Gamping Dekat UMY,Rp 1.450.000.000,156,115,3,2,2,SHM - Sertifikat Hak Milik,"Gamping, Sleman Kab., Yogyakarta D.I."
1560,Rumah mewah di perumahan elite dekat kampus UMY fasilitas kolam renang,Rp 1.450.000.000,235,200,4,3,1,SHM - Sertifikat Hak Milik,"Gamping, Sleman Kab., Yogyakarta D.I."
1561,"HARGA TERJANGKAU, MURAH, BISA KPR, BONUS MOTOR",Rp 369.852.369,192,45,2,2,1,SHM - Sertifikat Hak Milik,"Bantul, Bantul Kab., Yogyakarta D.I."
1562,"390 Jutaan, SIAP BANGUN, Dlm Cluster Glagah Tamanan Asri Banguntapan",Rp 390.000.000,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Banguntapan, Bantul Kab., Yogyakarta D.I."
1563,Rumah Mewah Jl. Mawar kota Yogyakarta,Rp 4.800.000.000,446,300,2,3,1,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I."
1564,Rumah Dalam Perum di Utara Kids Fun Jalan Wonosari,Rp 764.000.300,115,115,4,3,2,SHM - Sertifikat Hak Milik,"Banguntapan, Bantul Kab., Yogyakarta D.I."
1565,Rumah Mewah Dengan Kolam Renang Pribadi di Timur Kampus UII Jakal,Rp 995.100.000,101,70,3,2,2,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I."
1566,"FREE BIAYA + Bonus AC, Hunian Nyaman di Grand Village Banguntapan",Rp 475.000.000,60,30,2,1,1,HGB - Hak Guna Bangun,"Banguntapan, Bantul Kab., Yogyakarta D.I."
1567,Rumah bagus di dalam cluster di jongke jalan palagan km 7,Rp 835.000.000,129,73,3,2,2,SHM - Sertifikat Hak Milik,"Jetis, Yogyakarta Kota, Yogyakarta D.I."
1568,Dijual rumah di prenggan kota gede turun harga yogyakarta,Rp 650.000.000,126,100,4,3,3,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I."
1569,Rumah Minimalis Grand Intan Regency Strategis 3 Menit dr Giwangan,Rp 499.000.000,84,58,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
1570,Dijual Rumah Modern 2 Lantai Tengah Kota Strategis Dekat Kampus PGRI,Rp 845.000.000,110,110,4,3,2,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I."
1571,Dijual Kos-kosan Strategis Daerah Kampus Depok Sleman,Rp 1.900.000.000,265,550,&gt;10,7,2,SHM - Sertifikat Hak Milik,"Kraton, Yogyakarta Kota, Yogyakarta D.I."
1572,"Jual Cepat Dalam Perumahan, Dekat Perumahan Elit Citra Grand Mutiara",Rp 300.000.000,90,36,2,1,0,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
1573,RUMAH KEREN depan aspal BISA KPR hanya 2 menit dari Gapura Bantul,Rp 350.000.000,96,40,2,1,1,SHM - Sertifikat Hak Milik,"Bantul, Bantul Kab., Yogyakarta D.I."
1574,Rumah di Bantul Kota dekat Komplek Bupati Bantul Murah Minimalis,Rp 325.000.004,138,90,2,1,1,SHM - Sertifikat Hak Milik,"Bantul, Bantul Kab., Yogyakarta D.I."
1575,Rumah Siaphuni type 90/141m2 SHM Rp695jt nego halus,Rp 695.000.000,140,80,3,2,2,SHM - Sertifikat Hak Milik,"Gamping, Sleman Kab., Yogyakarta D.I."
1576,Rumah 7 menit ke umy,Rp 360.000.000,82,70,2,1,1,SHM - Sertifikat Hak Milik,"Gamping, Sleman Kab., Yogyakarta D.I."
1577,Rumah Minimalis Grand Intan Regency Strategis 3 Menit dr Giwangan,Rp 499.000.000,84,58,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
1578,Rumah Dalam Kota Barat XT Square Dekat Jalan Mentri Supeno,Rp 1.500.000.000,72,130,3,2,3,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I."
1579,Rumah Mewah Jl. Mawar kota Yogyakarta,Rp 4.800.000.000,446,300,2,3,1,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I."
1580,Rumah Dalam Perum di Utara Kids Fun Jalan Wonosari,Rp 764.000.300,115,115,4,3,2,SHM - Sertifikat Hak Milik,"Banguntapan, Bantul Kab., Yogyakarta D.I."
1581,Rumah baru di selatan lapangan tamantirto Bantul,Rp 400.303.999,101,60,3,2,0,,"Jetis, Bantul Kab., Yogyakarta D.I."
1582,Rumah mewah di perumahan elite dekat kampus UMY fasilitas kolam renang,Rp 1.450.000.000,235,200,4,3,1,SHM - Sertifikat Hak Milik,"Gamping, Sleman Kab., Yogyakarta D.I."
1583,PERUMAHAN TERBESAR MURAH DI SEDAYU,Rp 330.000.000,82,46,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
1584,Rumah Murah Jogja Desain Scandinavian dekat Kampus UMY Promo All In,Rp 475.000.000,135,120,4,2,1,SHM - Sertifikat Hak Milik,"Gamping, Sleman Kab., Yogyakarta D.I."
1585,Rumah murah dekat Pasar Pasty dongkelan,Rp 1.200.000.000,120,130,3,3,2,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I."
1586,Kode : RSH 3017 #Rumah Cantik Semi Furnished Dalam Perum Agatama Recen,Rp 925.000.000,148,64,3,2,1,HGB - Hak Guna Bangun,"Banguntapan, Bantul Kab., Yogyakarta D.I."
1587,Jual kos di umbulharjo jogja,Rp 850.000.000,156,156,7,3,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I."
1588,"Rumah Induk+ Kost Pringwulung dkt UAJY Mrican,Sadhar,Gejayan,Ambarukmo",Rp 1.600.000.000,200,200,8,2,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I."
1589,Rumah Mewah Bonus Kolam Renang Pribadi Utara  Kampus UGM Jogja,Rp 2.300.000.000,353,110,4,3,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
1590,Rumah dengan Kolam Renang di Pandega Asih dekat UGM,Rp 6.500.000.000,624,800,5,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I."
1591,Rumah Baru 3 kamar Tidur di Timur bandara Adisucipto Berbah,Rp 450.000.000,96,65,3,1,1,SHM - Sertifikat Hak Milik,"Berbah, Sleman Kab., Yogyakarta D.I."
1592,Jual cepat Rumah dan Gudang murah,Rp 5.300.000.000,677,900,5,5,3,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I."
1593,"Rumah Dekat UGM, UTY, JCM",Rp 1.500.000.000,126,90,3,2,1,HGB - Hak Guna Bangun,"Mlati, Sleman Kab., Yogyakarta D.I."
1594,Rumah Cantik Modern dekat SCH Mall,Rp 675.888.222,84,120,4,2,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
1595,PREMIUM TANAH BONUS BANGUNAN DALAM BETENG KRATON JOGJA DEKAT MALIOBORO,Rp 3.850.000.000,453,97,2,1,1,SHM - Sertifikat Hak Milik,"Tegalrejo, Yogyakarta Kota, Yogyakarta D.I."
1596,Dijual Cepat Hunian Murah kawasan ring road minimalis modern,Rp 481.000.000,120,55,2,1,1,SHM - Sertifikat Hak Milik,"Godean, Sleman Kab., Yogyakarta D.I."
1597,Rumah Mewah Bonus Kolam Renang Pribadi Utara  Kampus UGM Jogja,Rp 2.300.000.000,353,110,4,3,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
1598,Rumah cluster jakal kampus UII dekat ke kota jogja,Rp 695.000.000,90,70,3,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
1599,Cupuwatu - Yogyakarta,Rp 4.800.000.000,262,400,8,7,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
1600,Dalam Perumahan Palagan Jogja,Rp 2.500.000.000,220,241,5,4,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
1601,,Rp 1.695.000.000,176,116,4,4,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
1602,Rumah dijual Harga paling murah,Rp 600.000.000,125,100,4,2,2,SHM - Sertifikat Hak Milik,"Berbah, Sleman Kab., Yogyakarta D.I."
1603,Rumah jogja dengan kolam renang pribadi dekat SCH,Rp 1.654.000.900,176,116,6,6,1,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
1604,Rumah Nyaman Dijual Tengah Kota Yogyakarta,Rp 3.000.000.000,190,170,5,5,2,HGB - Hak Guna Bangun,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I."
1605,Di jual murah rmh mewah 2lantai jakal km 10,Rp 1.700.000.000,108,180,4,3,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
1606,"RUMAH DENGAN TANAH LUAS BARAT UGM &amp; RS.SARJIYO DEKAT TUGU, MALIOBORO",Rp 2.098.900.000,150,300,6,2,2,SHM - Sertifikat Hak Milik,"Tegalrejo, Yogyakarta Kota, Yogyakarta D.I."
1607,"DESAIN MEWAH ARTISTIK MAGUWOHARJO UTARA JOGJABAY DKAT UPN, UGM,GEJAYAN",Rp 3.400.000.000,327,327,5,4,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I."
1608,DI JUAL MURAH 725 JT NEGO RUMAH BARU KEMBAR DEKAT UII TERPADU,Rp 725.000.000,126,70,2,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
1609,"Rumah view persawahan ,jln kabupaten trihanggo gamping sleman",Rp 1.300.000.000,250,100,1,1,,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
1610,Rumah Baru di Utara Jogja Bay Maguwo,Rp 785.000.000,150,100,3,2,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I."
1611,Dijual Rumah Modern Minimalis 2 Lantai Strategis Di Purwomartani,Rp 810.000.000,82,105,3,2,2,SHM - Sertifikat Hak Milik,"Kalasan, Sleman Kab., Yogyakarta D.I."
1612,"Rumah OK 4KT 2KM Dekat Kalitirto, Kalasan, Berbah, Jamusan, Jalan Solo",Rp 595.000.000,141,85,3,2,1,,"Berbah, Sleman Kab., Yogyakarta D.I."
1613,Rumah dijual Harga paling murah,Rp 600.000.000,125,100,4,2,2,SHM - Sertifikat Hak Milik,"Berbah, Sleman Kab., Yogyakarta D.I."
1614,TerUpdate! Dijual MURAH Tipe Studio Yudhistira Mataram City Jogja,Rp 650.000.000,34,34,1,1,,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I."
1615,Dijual rumah dalam komplek perumahan di seputaran banguntapan bantul,Rp 485.000.000,86,60,2,2,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
1616,di jual mewah+kost exclusive lokasi strategis dekat kampus UIN,Rp 5.500.000.000,677,900,5,4,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I."
1617,Rumah MURAH Siap huni dkt Polres Sleman,Rp 375.000.000,106,47,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
1618,"RUMAH DENGAN TANAH LUAS BARAT UGM &amp; RS.SARJIYO DEKAT TUGU, MALIOBORO",Rp 2.098.900.000,150,300,6,2,2,SHM - Sertifikat Hak Milik,"Tegalrejo, Yogyakarta Kota, Yogyakarta D.I."
1619,"Siap Huni Atau Disewakan, Dekat Kampus Atma Jaya, Apartemen Jogja",Rp 500.000.000,29,29,1,1,6,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I."
1620,Promo Cicilan Panjang tanpa bunga Patraland Amarta Apartemen Jogja,Rp 1.050.000.000,6000,45,1,1,6,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
1621,RUMAH INDUSTRIAL DI JALAN PALAGAN KM 8 DEKAT FILOSOFI KOPI PALAGAN,Rp 1.450.000.000,143,89,2,2,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
1622,Rumah Siap Huni Dekat Pasar Potorono,Rp 470.000.000,60,85,3,1,2,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
1623,Perum Condong Catur Dekat Hartono Mall Carport 2 Mobil,Rp 1.600.000.000,126,180,4,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I."
1624,TerUpdate! Dijual MURAH Tipe Studio Yudhistira Mataram City Jogja,Rp 650.000.000,34,34,1,1,,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I."
1625,Kode RSH979 #Rumah Bagus Strategis Di Ngaglik Sleman Yogyakarta,Rp 4.500.000.000,415,347,7,7,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
1626,5 Menit ke Sleman City Hall Dijual Rumah murah kolam renang pribadi,Rp 1.665.000.000,176,116,4,4,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
1627,Hunian di Perum JL Palagan Jongke Dekat Hyatt Jombor UTY JL Magelang,Rp 625.000.000,103,103,3,1,1,HGB - Hak Guna Bangun,"Mlati, Sleman Kab., Yogyakarta D.I."
1628,Rumah palagan Km 7 Cantik Siap bangun,Rp 1.500.000.000,217,120,4,3,1,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
1629,RUMAH NYAMAN SIAP HUNI,Rp 470.000.000,113,36,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
1630,Jual Rumah Fully Furnished Dalam Perumahan Griya Pengasih Kulon Progo,Rp 300.000.000,93,29,1,1,1,HGB - Hak Guna Bangun,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
1631,Rumah palagan Km 7 Cantik Siap bangun,Rp 1.500.000.000,217,120,4,3,1,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
