title,price,land,building,bed,bath,floor,certificate,location,landprice,loc,point,lat,lon,regency
Super Mewah Rumah Limasan Etnik Jawa Mangku Jalan Raya di Prambanan,470000000,45,80,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",10444444,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
"Hunian strategis, ramai, akses mudah",380001840,86,50,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.",4418626,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.870035799999999, 110.3909634, 0.0)",-7.870035799999999,110.3909634,Sleman Regency
Rumah Dekat JL Wonosari Dkt Pasar Wage Piyungan Bantaran Kulon,420000000,107,60,3,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",3925233,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.838150199999999, 110.4760537, 0.0)",-7.838150199999999,110.4760537,Sleman Regency
"Rumah Milenial 2 Lantai di Selatan Jalan Wonosari, Dalam Perum",650005000,96,45,1,2,2,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",6770885,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.838150199999999, 110.4760537, 0.0)",-7.838150199999999,110.4760537,Sleman Regency
Rumah vanrik full furniture lingkungan dalam perumahan imogiri timur,950000000,155,85,2,2,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.",6129032,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.870035799999999, 110.3909634, 0.0)",-7.870035799999999,110.3909634,Sleman Regency
RUMAH BARU MINIMALIS MURAH DI PIYUNGAN. BPY2,385000000,72,171,3,2,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",5347222,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.838150199999999, 110.4760537, 0.0)",-7.838150199999999,110.4760537,Sleman Regency
RUMAH DI PIYUNGAN BANTUL DEKAT KIDS FUN JALAN WONOSARI,426000000,81,45,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",5259259,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.838150199999999, 110.4760537, 0.0)",-7.838150199999999,110.4760537,Sleman Regency
Rumah Minimais FREE Interior Lokasi Strategis dekat Pasar Panasan/Wage,440000022,91,45,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",4835165,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.838150199999999, 110.4760537, 0.0)",-7.838150199999999,110.4760537,Sleman Regency
Ready KPR Rumah Klasik Minimalis 200 Jt-an dekat Polsek Manisrenggo,250000064,86,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",2906977,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Hunian Jawa Jawa Limasan Semi Klasik Dekat Candi Prambanan,455098107,86,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",5291838,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
RUMAH MURAH DEKAT PINTU KELUAR CANDI PRAMBANAN HARGA 300JTAN ALL IN,385000000,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",5347222,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Hanya 1 Unit Rumah Murah ELEGAN Tanahnya Luas dekat RSUD Prambanan,395000000,131,72,2,2,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",3015267,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.838150199999999, 110.4760537, 0.0)",-7.838150199999999,110.4760537,Sleman Regency
RUMAH CANTIK MURAH DEKAT JLN. JOGJA - SOLO,402651921,75,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",5368692,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Cluster Modern 400 Meter Dari Jalan Imogiri Timur Bantul Siap Huni,431000002,96,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.",4489583,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.870035799999999, 110.3909634, 0.0)",-7.870035799999999,110.3909634,Sleman Regency
Rumah Konsep Eropa di Candi Perambanan hanya 500jtan,505000384,90,36,2,1,2,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",5611115,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
INCLUDE FASUM! RUMAH BARU DEKAT CANDI PRAMBANAN,505000382,342,110,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",1476609,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
RUMAH MURAH 200JTAN DI PRAMBANAN TANAH LUAS . DEKAT EXIT TOL,289999999,122,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",2377049,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
RUMAH NON-SUBSIDI MULAI 160JT-an LEGALITAS SHM,168000533,60,27,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",2800008,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Jual Rumah Siap Bangun Lokasi Dekat Kids Fun Piyungan Bantul,445000000,209,100,2,2,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",2129186,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.838150199999999, 110.4760537, 0.0)",-7.838150199999999,110.4760537,Sleman Regency
CANTIK MODERN DEKAT KE KOTA LOKASI JALAN WONOSARI,375000000,72,40,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",5208333,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.838150199999999, 110.4760537, 0.0)",-7.838150199999999,110.4760537,Sleman Regency
"Dijual Rumah Barat SMAN 1 Prambanan, View Sawah, Lokasi Strategis",510009900,97,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",5257834,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Jual Rumah Konsep Minimalis Eropa Di Prambanan Legalitas SHM Siap KPR,225000000,84,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",2678571,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
"Rumah Dalam Cluster, Siap Bangun Hanya 3 Unit Terakhir",316000200,76,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",4157897,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
"Hunian Klasik di Kawasan Candi Prambanan siap KPR,",585000290,122,75,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",4795084,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Rumah Joglo Siap Bangun Area Candi Prambanan,585000560,105,50,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",5571433,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
TINGGAL 4 UNIT! RUMAH HERITAGE DI UTARA SGM PRAMBANAN 250JT-an,256000363,88,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",2909095,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Villa etnik nuansa jawa di madurejo prambanan,2800000000,1270,340,5,3,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",2204724,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
JOGLO BARU DESAIN MEWAH SIAP HUNI  DI PRAMBANAN!,1300000000,375,135,4,5,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",3466666,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Hunian Cantik Kesan Homey Dalam Cluster di Bugisan,525500000,86,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",6110465,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
RUMAH MURAH TEPI JALAN RAYA PATUK DP 0%,210000000,60,39,2,1,1,SHM - Sertifikat Hak Milik,"Patuk, Gunung Kidul Kab., Yogyakarta D.I.",3500000,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8694517, 110.5195771, 0.0)",-7.8694517,110.5195771,Sleman Regency
VILA MURAH TEPI PANTAI GUNUNG KIDUL,340000000,60,38,2,1,1,SHM - Sertifikat Hak Milik,"Tepus, Gunung Kidul Kab., Yogyakarta D.I.",5666666,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-8.126017899999999, 110.6420079, 0.0)",-8.126017899999999,110.6420079,Sleman Regency
RUMAH ETNIK MURAH 1 MENIT DARI CANDI PRAMBANAN,496000000,95,46,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",5221052,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Jual Hunian Minimalis Di Bantul Harga Terjangkau Siap KPR,627900047,108,55,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",5813889,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.838150199999999, 110.4760537, 0.0)",-7.838150199999999,110.4760537,Sleman Regency
RUMAH TERMURAH DI PLERET TANPA UANG MUKA,195000000,93,60,1,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.",2096774,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.870035799999999, 110.3909634, 0.0)",-7.870035799999999,110.3909634,Sleman Regency
Rumah baru siap huni dikalasan sleman jogja,390000000,96,60,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",4062500,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
RUMAH LIMASAN SUPER STRATEGIS DEKAT CANDI PRAMBANAN,525500000,86,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",6110465,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
RUMAH MODERN UNIK DI PRAMBANAN READY KPR HARGA 300JT-an,345000531,70,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",4928579,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
"View Sawah: Kavling Perumahan Pleret Bantul, Cicil 12X",160000000,154,150,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.",1038961,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.870035799999999, 110.3909634, 0.0)",-7.870035799999999,110.3909634,Sleman Regency
PERUMAHAN TERMURAH LOKASI STRATEGIS DI PRAMBANAN CUMA 300jtaan,345000823,73,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",4726038,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Rumah Siap Bangun Gaya Tropical dekat Kid Fun Park,445000010,108,45,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",4120370,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.838150199999999, 110.4760537, 0.0)",-7.838150199999999,110.4760537,Sleman Regency
Rumah Joglo Area Candi Prambanan Siap Bangun,585000800,105,50,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",5571436,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Rumah Baru Siap Huni di Utara SMAN 1 Prambanan,510002000,122,75,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",4180344,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Perumahan Eksklusif di Jogja Timur Jl. Wonosari km 11 dekat Kids Fun,850000000,108,68,3,3,2,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",7870370,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.838150199999999, 110.4760537, 0.0)",-7.838150199999999,110.4760537,Sleman Regency
"Miliki Hunian Gaya Eropa 300 Juta, 300 meter ke Jalan Solo",316000990,81,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",3901246,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
"Murah banget rumahnya, strategis banget lokasinya",365454100,86,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.",4249466,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.870035799999999, 110.3909634, 0.0)",-7.870035799999999,110.3909634,Sleman Regency
Jual rumah murah tepi aspal dekat Jogja TV Berbah Sleman Yogya,1500000000,588,200,5,3,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",2551020,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.838150199999999, 110.4760537, 0.0)",-7.838150199999999,110.4760537,Sleman Regency
Rumah Minimalis Modern Area Prambanan 200Jt-an,200000000,68,32,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",2941176,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
200 Jt-an Bisa Dapat Rumah Klasik dengan Pintu Ukiran Khas Jawa? Bisa!,250000061,88,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",2840909,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
RUMAH MURAH SHM BISA KPR DP &amp; ANGSURAN RINGAN,199000000,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",3316666,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
RUMAH BARU HANYA 200METER DARI JL RAYA MANISRENGGO-PRAMBANAN,199000644,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",3316677,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
"Rumah dekat UAD,  desain modern,  bisa kpr, dipungkuran, pleret bantul",407000600,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.",5087507,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.870035799999999, 110.3909634, 0.0)",-7.870035799999999,110.3909634,Sleman Regency
MULAI 100JT-an BISA DAPAT RUMAH MODERN DI TIMUR JOGJA,168000278,62,28,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",2709681,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Hunian Minimalis - Terjangkau (Fasilitas Kolam Renang),173000015,39,27,1,1,1,HGB - Hak Guna Bangun,"Prambanan, Sleman Kab., Yogyakarta D.I.",4435897,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
JUAL MURAAAH VILLA LIMASAN JOGLO ANTIK PRAMBANAN,2500000001,1290,350,4,3,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",1937984,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Hunian Ekonomis - Desain Manis - L0kasi Strategis,173000037,39,37,1,1,1,HGB - Hak Guna Bangun,"Prambanan, Sleman Kab., Yogyakarta D.I.",4435898,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
RUMAH DI PRAMBANAN KLATEN DALAM PERUMAHAN DEKAT CANDI PRAMBANAN,300000000,76,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",3947368,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
"Jual Cepat Rumah dg Tanah Luas, Dekat Pasar Piyungan",1250000000,600,250,5,3,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",2083333,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.838150199999999, 110.4760537, 0.0)",-7.838150199999999,110.4760537,Sleman Regency
Carport Full Keramik Cluster Modern Selatan UMY Lingkungan Nasional,486000000,101,70,3,2,2,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.",4811881,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.870035799999999, 110.3909634, 0.0)",-7.870035799999999,110.3909634,Sleman Regency
Kawasan Rumah Joglo Classic,385000000,87,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",4425287,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
KPR Ready Pasti Akad Rumah Jogja dekat Kid Fun Park,522500024,75,40,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",6966666,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.838150199999999, 110.4760537, 0.0)",-7.838150199999999,110.4760537,Sleman Regency
Rumah modern siap huni dekat kampus 4 UAD - SMR224,430000000,72,36,2,1,1,HGB - Hak Guna Bangun,"Pleret, Bantul Kab., Yogyakarta D.I.",5972222,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.870035799999999, 110.3909634, 0.0)",-7.870035799999999,110.3909634,Sleman Regency
VILLA JOGLO MEWAH TANAH LUAS ADA PRIVATE POOL=,800000000,150,60,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",5333333,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Rumah dijual dekat jambidan cuma 200m dari Jl. Pleret,650000000,116,80,3,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.",5603448,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.870035799999999, 110.3909634, 0.0)",-7.870035799999999,110.3909634,Sleman Regency
"Desain Modern Klasik 300Jt-an, Nikmati Punya Hunian Bergaya Etnik",335000000,73,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",4589041,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
"BARU HANYA 2 UNIT, RUMAH JAWA LUASAN 102 m2 DI NANGSRI",300000000,110,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",2727272,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Start 400Jt-an Rumah Baru Bisa Cicilan di Prambanan Klaten,485002837,84,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",5773843,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Rumah Classic Siap Huni Dengan Tipe 36/84 m2 Dalam Cluster,485018391,84,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",5774028,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Rumah dijual Siap huni di Piyungan,300000000,75,36,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",4000000,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.838150199999999, 110.4760537, 0.0)",-7.838150199999999,110.4760537,Sleman Regency
Jual Hunian Kekinian Berkonsep Limasan Cantik di Prambanan,395002837,90,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",4388920,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
Rumah baru siap huni dikalasan sleman jogja,390000000,157,57,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",2484076,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.793364499999999, 110.482756, 0.0)",-7.793364499999999,110.482756,Sleman Regency
